t1	t2	name	rating
01:41	02:11	Skjult nummer og fjernsyn	5
02:17	02:31	Skjult nummer og fjernsyn 2	5
03:33	04:08	2. ordens Taylorpolynomium og Maple	6
04:17	04:37	Knækket kridt - forelæsning 35	4
09:21	09:38	Noget småt	5
12:28	12:53	Den andenafledede og funktionens humør	7
21:08	21:25	Ellers skriger I	6
22:29	22:44	Ååååh, mamamia	6
26:54	27:10	Mtaylor, bum, færdig	6
