name,t1,t2,rating
Fredagsbøn,00:02,00:09,6
Holde ud at høre mig selv,00:30,00:36,4
Gøre noget,02:35,02:42,5
Få repeteret,03:11,03:19,4
Det er bare dumt,07:18,07:32,5
Hele baduljen,08:36,09:00,5
Mængden af alle mængder,11:25,13:38,8
Hvis man lader være med at regne,29:17,29:29,4
Hvis ens hjerne er osteagtig,33:33,33:42,6
Glad for konjugering,34:47,34:59,5
De gamle grækere,40:48,40:53,6
Kollegaen fra Den Lokale Bænk,50:24,50:46,7
Hvis I synes det er sjovt,58:53,59:26,7
