name,t1,t2,rating
Kan man tænke på en bedre måde at starte en Fredag på,00:04,00:17,10
Hvornår har I forelæsning,01:15,01:26,8
Hyggedag,01:38,01:47,10
Jeg snakker videre til de overlevne,03:53,04:05,10
Dengang jeg gik i gymnasiet,25:39,26:04,10
Og det skal jeg jo,46:25,46:31,8
Prøv lige at se engang,47:16,47:25,5
Verden er jo enorm,52:17,52:37,7
En endnu bedre historie,55:33,58:44,10
