name,t1,t2,rating
"Godmorgen, godformiddag, whatever",00:00,00:10,7
Parametriseringerne,00:42,01:05,5
En af de dyre drenge,02:15,02:41,9
"Kan I se det? Nå, okay...",06:26,06:45,5
"Puh, hvor ser det væmmeligt ud",12:35,12:38,8
Hvoffor man får 0,24:00,24:29,7
Lad os flux regne videre,30:12,30:26,9
Volumenekspansion 1,32:50,32:54,6
Volumenekspansion 2,33:03,33:09,7
Volumenekspansion 3 - røgring,34:46,35:06,6
