name,t1,t2,rating
Det jeg også fik mumlet om,02:17,02:20,3
Selvfølgelig lidt syret,05:09,05:16,5
Eksotisk fætter,08:05,08:09,6
Straaange,13:02,13:05,4
Er det smart?,16:13,16:19,6
Lille Gilbert,17:24,17:39,7
Mona Lisa er en sæk,20:30,21:04,9
Helst ikke skal have inde for døre,27:42,27:56,4
Hjælp til hjemmeopgave pling plam,33:16,33:25,7
Tydelig ret linje,35:54,36:08,6
Kører for de gamle soldater,38:08,38:13,7
Julefrokostspørgsmål,40:54,41:13,8
