name,t1,t2,rating
Alt det jeg laver i dag,00:38,00:52,8
Der går rygter om teknikken virker,02:06,02:14,8
Europas svar på MIT,07:41,09:01,7
Noget som udfordrer os dybt,11:14,11:30,8
Bum så passer det,19:21,19:27,7
Frit slag på to af hylderne,21:53,22:02,7
Placeholder,30:13,30:31,1
Det var dog satans,37:46,38:07,5
ReducedRowEchelonForm i Maple,51:57,52:12,8
Beklager meget,53:03,53:07,6
Der er jo kun 3 rækker,56:36,56:43,4
