name,t1,t2,rating
"Godmorgen eller Godformiddag",00:04,00:08,6
"Hygge med basisskifte",01:32,01:46,8
"Har I set sådan noget før",05:17,05:25,6
"En ting som altid får mit pis i kog",05:29,05:36,7
"Mickey Mouse vektorrum",10:34,10:41,7
"Som bekendt skal man aldrig tro på mænd",19:03,19:10,10
"Et banalt Mickey Mouse eksempel",38:38,38:42,5
"Forsætter stærkt og ufortrødent",46:40,46:46,5
