t1	t2	name	rating
29:04	29:15	Nu skal I være med mig	3
33:40	33:45	En ekstra god kan du se det	6
48:52	49:01	Min hjerne er ved at løbe over	6
50:35	50:48	Hive proppen ud af badekaret	6
51:23	51:34	Basisskifte 	5
52:14	52:37	Det blev langt, og det blev meget	6
