t1	t2	name	rating
05:47	06:15	Folkevogn og blåhval	7
10:12	10:25	Stort socialt netværk	5
17:39	17:47	e^x og alle de dumme svin	6
24:05	24:18	Kunstpause	6
35:40	35:46	Nu skal vi bruge hjernen	7
37:32	37:52	Hvorfor det?	4
