name	t1	t2	rating
Det eneste man skal huske 5	01:32	01:47	6
Av forhelvede	05:34	05:40	7
Konjugering og gravhund	05:55	06:08	6
Tungen lige, der hvor man holder den	13:49	14:05	6
Det er sgu da magisk	14:27	14:32	4
Den firkant er gymnasiet	16:01	16:08	7
Femogtyve	23:20	23:30	4
Svinet lig nul	28:02	28:07	5
Øde ø og brøker	34:39	36:00	7
Herfra til juleaften	38:10	38:30	5
Det pisser ned	39:20	39:30	5
