name	t1	t2	rating
Nu skal I være med mig	29:04	29:15	3
En ekstra god kan du se det	33:40	33:48	6
Min hjerne er ved at løbe over	48:52	49:01	6
Hive proppen ud af badekaret	50:35	50:48	6
Basisskifte 	51:23	51:34	5
Det blev langt, og det blev meget	52:14	52:37	6
