name,t1,t2,rating
Tegner et æg,04:54,05:19,8
Det må vi ikke skrive,09:45,10:17,6
Bummelum,13:16,13:25,6
Så bruger man sin første livline,14:21,14:32,8
Det kører jo derudaf,15:04,15:08,6
"Åh nej moar, hyl og skrig",15:49,15:58,9
Enormt pænt,18:29,18:40,4
Hvad Gauss gjorde som 19årig,33:29,33:46,6
Vupti,34:33,34:39,8
En af vores meget gode venner,42:27,42:46,7
Den der havde lavet opgaven til os var venlig,46:34,46:55,6
Det må vi jo ikke,52:25,52:32,7
Klasselærere der får chok,53:05,53:20,8
