name,t1,t2,rating
I vil synes det er sjovt,00:36,01:00,5
Resten kommer af sig selv,01:25,01:39,5
Lillemor er en sten,10:57,11:08,4
Den gamle lærer ked af det,11:10,11:20,4
En affin funktion,12:33,12:54,4
"Yt, Nix",16:27,16:37,6
"En matematiker, der brokker sig",18:21,18:37,4
Det skal man ikke tro på,26:10,26:20,5
Bingo,29:06,29:22,8
