name,t1,t2,rating
Lad os rulle videre,00:04,00:12,6
Dødbesværligt,14:02,14:24,6
Epsilonfunktioner,19:46,20:09,7
De Bløde Prinsessfingre og Differentiabilitet,22:17,22:51,10
"Nå ja, det er jo bare definitionen",25:48,26:01,7
Total recall,27:29,27:40,6
Tak for i dag,41:25,41:33,5
