name,t1,t2,rating
Godmorgen - fredagsbøn,00:37,00:45,6
Bu og Bæ og Geogebra,00:53,01:12,5
Den en lidt fed info,22:25,22:46,6
Morgenbrændert fadøl matrix,23:15,23:40,9
Er der en bedre metode?,24:41,25:02,5
Det tager længere tid at skrive det op end at gøre det,26:00,26:05,4
Det var trick og julelege,35:10,35:16,5
Michael kan ikke skrive determinant,37:45,37:52,3
Skulle jeg sige mere?,42:58,43:28,5
