name,t1,t2,rating
Løber helt agurk,07:38,07:51,4
Et tal i nulte,08:18,08:46,8
En Fredagsting,09:05,09:10,9
This is a nasty fætter,28:49,28:55,10
Ufatteligt simpelt,34:05,34:09,7
En konkurrence om at blive sendt hjem fra den øde ø,39:32,39:49,7
Formel som matematikerne til at rulle rundt på gulvet,40:39,40:50,10
En fræk måde at skrive i på,42:03,42:17,10
