name;t1;t2;rating
Godmorgen folkens - lige høj nok;00:00;00:09;4
Godmorgen folkens - lige høj nok 2;00:18;00:29;4
Godmorgen folkens - lige høj nok 3;00:32;00:47;6
Det er ikke særligt svært;01:52;02:10;7
Integralregningens hovedsætning;05:56;06:01;5
En integrerende, blind høne;14:13;14:39;4
Gauss og summen af tallene fra 1 til 100;19:03;21:05;8
Volumen af legoklodsen;30:32;30:49;4
Volumen af legoklodsen 2;31:10;31:18;4
