name	t1	t2	rating
Alting har en ende	00:05	00:14	7
Det nemmeste i hele verden	11:05	11:17	6
Superposition nede på Den Lokale Bodega	21:20	21:39	8
Kæft, hvor er det smart	26:15	26:25	5
Den komplekse eksponentialfunktion	40:03	40:25	8
Den komplekse gættemetode	41:31	42:07	7
Det jo ikke nul	45:02	45:13	4
Det kan sagtens lade sig gøre	46:37	46:54	6
Noget andet	46:59	47:15	7
Lårtrykke stråler	53:19	53:41	6
Dsolve, færdig	53:47	53:58	6
