name	t1	t2	rating
Deres navne på fint	01:26	01:46	3
Seniliten breder sig	18:38	18:44	6
Kodylt fedt	38:50	39:00	5
Er I med på den	50:38	50:41	5
Fredagskvarteret	59:54	01:00:25	6
