name,t1,t2,rating
Færdig med projektarbejdet og retfærdighed i verden,00:16,00:39,7
"Årsfest, eksamen og Gauss' divergenssætning",00:41,01:12,7
Eksamenssæt med runer,01:51,02:20,6
"Den skulle nok lige tegnes lidt pænere, så",05:23,05:32,7
Når man griber sin fadøl,08:18,08:42,8
Det gælder i vilkårlige dimensioner,12:25,12:44,6
Hvordan parametriserer man en cirkel?,34:40,34:47,7
